 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-53.928551,37.8692262,9.3827888,155.9527118,-2.6510533,0.0065526,0.9810544
-53.6916366,37.4274382,9.4128012,156.4525602,-2.6476086,0.0071908,0.9853174
-53.4538921,36.9879072,9.4428135,156.9524087,-2.6438562,0.0078273,0.9895804
-53.2150977,36.5505261,9.4728259,157.4522571,-2.639798,0.0084595,0.9938433
-52.9750339,36.1151877,9.4959628,157.9521055,-2.6354366,0.0090851,0.8768024
-52.7324231,35.6798877,9.5168973,158.451954,-2.6308224,0.0090138,0.6918639
-52.4866139,35.243448,9.5378319,158.9518024,-2.6265949,0.0078627,0.6938996
-52.2394201,34.8085612,9.5587664,159.4516508,-2.622953,0.0066955,0.6959353
-51.9910383,34.3749691,9.579701,159.9514993,-2.6199017,0.0055149,0.697971
-51.7416653,33.9424135,9.6006355,160.4513477,-2.6174451,0.0043238,0.7000067
-51.491498,33.510636,9.6163015,160.9511961,-2.6155863,0.003125,0.6014335
-51.2405945,33.0791493,9.6308317,161.4510446,-2.6142694,0.0024185,0.4858302
-50.9890229,32.647727,9.6453619,161.950893,-2.6130943,0.0022871,0.4868011
-50.7369174,32.2165215,9.6598921,162.4507414,-2.6119851,0.0021537,0.4877721
-50.4842498,31.7854199,9.6744223,162.9505899,-2.6109426,0.0020187,0.488743
-50.2309921,31.3543093,9.6889524,163.4504383,-2.6099673,0.0018822,0.4897139
-49.9771164,30.9230766,9.6994605,163.9502867,-2.6090598,0.0017446,0.4079421
-49.7237424,30.493579,9.7094874,164.4501352,-2.608075,0.0027188,0.337899
-49.4704131,30.065498,9.7195144,164.9499836,-2.606247,0.004627,0.3383582
-49.215616,29.6371903,9.7295413,165.449832,-2.6034708,0.0065081,0.3388174
-48.9588184,29.2086918,9.7395683,165.9496805,-2.5997567,0.0083541,0.3392766
-48.6994877,28.7800386,9.7495952,166.4495289,-2.5951176,0.0101569,0.3397358
-48.4370913,28.3512668,9.7566653,166.9493774,-2.589569,0.0119086,0.2781654
-48.1732756,27.9259477,9.763466,167.4492258,-2.5829162,0.0155024,0.2308618
-47.9069628,27.5039557,9.7702668,167.9490742,-2.5739238,0.0205399,0.2310729
-47.6357492,27.0838151,9.7770676,168.4489227,-2.5623847,0.0256189,0.231284
-47.3588809,26.6667498,9.7838683,168.9487711,-2.5482714,0.0307831,0.2314951
-47.0756037,26.2539835,9.7906691,169.4486195,-2.5315431,0.0360696,0.2317062
-46.7851637,25.8467402,9.7953453,169.948468,-2.5121478,0.0415072,0.1902867
-46.4847368,25.4435143,9.7996596,170.4483164,-2.4899762,0.0462817,0.1496058
-46.1737261,25.0457874,9.803974,170.9481648,-2.4655511,0.0505287,0.1496935
-45.8539195,24.6576104,9.8082884,171.4480133,-2.4389965,0.0551284,0.1497812
-45.5251322,24.2803092,9.8126028,171.9478617,-2.4101775,0.0601081,0.149869
-45.1871794,23.9152097,9.8169172,172.4477101,-2.3789523,0.0654877,0.1499567
-44.8398763,23.5636379,9.8199127,172.9475586,-2.3451757,0.0712758,0.1238757
-44.47432,23.2189418,9.8227176,173.447407,-2.3082677,0.0740418,0.1003076
-44.0911795,22.883827,9.8255225,173.9472554,-2.2705915,0.0740354,0.1003468
-43.699262,22.5661848,9.8283274,174.4471039,-2.2331752,0.0743499,0.100386
-43.2997161,22.2663637,9.8311323,174.9469523,-2.1958816,0.0750195,0.1004252
-42.89369,21.9847125,9.8338394,175.4468008,-2.1585635,0.0760825,0.1004643
-42.4823321,21.7215802,9.8360115,175.9466492,-2.1210622,0.0775822,0.0809162
-42.0456217,21.4654025,9.8381836,176.4464976,-2.0814846,0.0785356,0.076323
-41.5995817,21.2270353,9.8403557,176.9463461,-2.0416717,0.0788093,0.0763456
-41.1492132,21.0088349,9.8425278,177.4461945,-2.0022737,0.078543,0.0763682
-40.6945968,20.8101371,9.8446998,177.9460429,-1.9634784,0.0777476,0.0763908
-40.2358129,20.6302778,9.8462981,178.4458914,-1.9254633,0.0764491,0.0653542
-39.7713942,20.4681195,9.8477247,178.9457398,-1.8877938,0.0791786,0.0506078
-39.2999564,20.3239285,9.8491514,179.4455882,-1.8468036,0.086864,0.0506177
-38.8216137,20.1997451,9.850578,179.9454367,-1.8022981,0.092923,0.0506276
-38.3344042,20.0969277,9.8520046,180.4452851,-1.7549196,0.0969955,0.0506375
-37.8363662,20.0168346,9.8530374,180.9451335,-1.7054211,0.0988523,0.0478172
-37.3292456,19.9611363,9.8535455,181.444982,-1.6549989,0.0982101,0.0185714
-36.8478261,19.9318278,9.8540535,181.9448304,-1.6084597,0.0950032,0.0185728
-36.3565511,19.924702,9.8545616,182.4446788,-1.5622951,0.0931056,0.0185741
-35.8576753,19.9404982,9.8550697,182.9445273,-1.516055,0.0923406,0.0185754
-35.353453,19.9799554,9.8555778,183.4443757,-1.4693289,0.0925734,0.0185768
-34.8461387,20.0438128,9.8557833,183.9442242,-1.4217379,0.0936987,0.015759
-34.3423523,20.1319297,9.8558,184.4440726,-1.3734729,0.0939269,0.0083829
-33.8515883,20.2420203,9.8558166,184.943921,-1.3270139,0.0910859,0.0083832
-33.3652709,20.3748401,9.8558333,185.4437695,-1.2814542,0.0899196,0.0083835
-32.8862999,20.5293122,9.85585,185.9436179,-1.2361449,0.090404,0.0083837
-32.4175751,20.7043599,9.8558667,186.4434663,-1.1904342,0.0925925,0.008384
-31.9619964,20.8989064,9.8563009,186.9433148,-1.1436455,0.0966222,0.0115056
-31.5140292,21.1162182,9.8569972,187.4431632,-1.0942215,0.1008424,0.0195967
-31.063693,21.3636859,9.8576934,187.9430116,-1.0424563,0.1004815,0.0195981
-30.6334441,21.6296552,9.8583896,188.4428601,-0.9918772,0.0993627,0.0195996
-30.2227432,21.9127879,9.8590859,188.9427085,-0.9427273,0.0975655,0.0196011
-29.8310506,22.2117457,9.8597882,189.4425569,-0.8952111,0.0951864,0.0196026
-29.4578269,22.5251906,9.8611889,189.9424054,-0.8494922,0.0923313,0.0331478
-29.0946888,22.8592907,9.8625896,190.4422538,-0.8049491,0.0875602,0.0396997
-28.7446601,23.2104364,9.8639903,190.9421022,-0.7632655,0.0802526,0.0397058
-28.4088714,23.5751852,9.865391,191.4419507,-0.7256391,0.0712997,0.0397119
-28.08451,23.9535575,9.8667918,191.9417991,-0.6925784,0.0612437,0.0397179
-27.7687633,24.345574,9.8681144,192.4416476,-0.6644147,0.0506257,0.0396517
-27.4639826,24.7443462,9.8693774,192.941496,-0.6415754,0.0414673,0.0394404
-27.178199,25.1347492,9.8706405,193.4413444,-0.6225593,0.0372047,0.0394464
-26.8952084,25.5364309,9.8719035,193.9411929,-0.6052625,0.0332598,0.0394523
-26.6146755,25.9488899,9.8731665,194.4410413,-0.5895959,0.0296106,0.0394583
-26.3362647,26.3716248,9.8744295,194.9408897,-0.5754752,0.0262339,0.0394643
-26.0596406,26.8041344,9.8754543,195.4407382,-0.5628214,0.0231065,0.0355473
-25.7916405,27.2342437,9.87637,195.9405866,-0.5519782,0.0189792,0.0304453
-25.534013,27.6565916,9.8772856,196.440435,-0.5439233,0.0136659,0.0304489
-25.2771017,28.0842796,9.8782013,196.9402835,-0.5383528,0.0087197,0.0304524
-25.020629,28.5154943,9.879117,197.4401319,-0.5351683,0.0040064,0.030456
-24.7643173,28.9484223,9.8800327,197.9399803,-0.534313,-0.0005972,0.0304595
-24.507889,29.3812503,9.8808103,198.4398288,-0.5357704,-0.0052088,0.0272972
-24.2494654,29.8148347,9.8814163,198.9396772,-0.5396397,-0.0106965,0.0176706
-23.9851986,30.2526621,9.8820222,199.4395256,-0.5471523,-0.0187577,0.0176718
-23.7188162,30.6845989,9.8826281,199.9393741,-0.558809,-0.0272853,0.017673
-23.4491305,31.1086843,9.8832341,200.4392225,-0.5747888,-0.0364408,0.0176742
-23.1749536,31.5229579,9.88384,200.9390709,-0.5953221,-0.0463887,0.0176754
-22.8950976,31.9254589,9.883921,201.4389194,-0.6206874,-0.0572886,0.0070802
-22.6041177,32.3198069,9.8835159,201.9387678,-0.6517423,-0.070376,-0.0322838
-22.2879785,32.7179111,9.8831107,202.4386163,-0.6920646,-0.0883805,-0.0322798
-21.9588987,33.0963515,9.8827056,202.9384647,-0.7409442,-0.106517,-0.0322758
-21.6135585,33.4533096,9.8823004,203.4383131,-0.7982025,-0.1238001,-0.0322718
-21.2486384,33.7869672,9.8816251,203.9381616,-0.8632868,-0.1389293,-0.0322678
-20.8608188,34.0955059,9.8789828,204.43801,-0.9351882,-0.1504452,-0.054589
-20.4523747,34.3737656,9.8763406,204.9378584,-1.0099912,-0.1473298,-0.0716628
-20.0237182,34.6221334,9.8736983,205.4377069,-1.0805406,-0.1379229,-0.0716431
-19.5749317,34.8424635,9.871056,205.9375553,-1.1477469,-0.1313434,-0.0716234
-19.1100466,35.0337802,9.8684138,206.4374037,-1.2126984,-0.1274582,-0.0716037
-18.6330945,35.1951076,9.8655227,206.9372522,-1.2764564,-0.1261939,-0.071584
-18.1481068,35.3254699,9.8623731,207.4371006,-1.3400736,-0.1275624,-0.0562994
-17.6426586,35.4267878,9.8592234,207.936949,-1.4056976,-0.1262995,-0.052295
-17.1328741,35.4948336,9.8560738,208.4367975,-1.4704739,-0.1259498,-0.0522844
-16.6273075,35.5294062,9.8529241,208.9366459,-1.534748,-0.1281386,-0.0522739
-16.1302319,35.5313138,9.8497745,209.4364943,-1.5995944,-0.1332791,-0.0522634
-15.6459201,35.5013647,9.8477119,209.9363428,-1.6662188,-0.1419681,-0.0497305
-15.1647806,35.4380399,9.8457301,210.4361912,-1.7381958,-0.1554874,-0.0422911
-14.6652174,35.3324023,9.8437484,210.9360397,-1.8213712,-0.1694706,-0.0422842
-14.1880018,35.1880979,9.8417666,211.4358881,-1.9081949,-0.1776231,-0.0422773
-13.7307379,35.0047198,9.8397848,211.9357365,-1.9962668,-0.1785316,-0.0422704
-13.2910296,34.7818612,9.8381615,212.435585,-2.0829866,-0.1720199,-0.0383861
-12.8746597,34.5246381,9.8365877,212.9354334,-2.1644244,-0.1607339,-0.0295684
-12.4897054,34.2432717,9.8350138,213.4352818,-2.2387187,-0.1508013,-0.029565
-12.1177416,33.9274855,9.83344,213.9351303,-2.3098456,-0.1407263,-0.0295616
-11.759661,33.5778745,9.8318661,214.4349787,-2.3777816,-0.1308126,-0.0295582
-11.4163568,33.1950335,9.8326385,214.9348271,-2.4425775,-0.1212803,-0.0277043
-11.0895808,32.7807178,9.8354088,215.4346756,-2.5041756,-0.1119787,0.0647648
-10.8195701,32.3968161,9.838179,215.934524,-2.5513283,-0.0894471,0.064781
-10.5594948,31.9914089,9.8409493,216.4343724,-2.589476,-0.0694504,0.0647973
-10.3070157,31.5668146,9.8437196,216.9342209,-2.6193298,-0.0518668,0.0648135
-10.0597932,31.1253515,9.8464898,217.4340693,-2.6415654,-0.0364093,0.0648297
-9.8154881,30.6693378,9.848063,217.9339177,-2.6567816,-0.0227317,0.0648459
-9.5717607,30.2010919,9.8480551,218.4337662,-2.6654838,-0.0104891,0.0222283
-9.3409558,29.7520912,9.8480473,218.9336146,-2.66657,0.0067114,0.017192
-9.1080939,29.3028135,9.8480395,219.4334631,-2.6587957,0.0239839,0.0171931
-8.8691873,28.8552973,9.8480316,219.9333115,-2.6421713,0.0417292,0.0171942
-8.6219685,28.4149191,9.8480238,220.4331599,-2.6163176,0.0610274,0.0171954
-8.3641704,27.9870549,9.848016,220.9330084,-2.5804978,0.082961,0.0171965
-8.0935257,27.5770813,9.8459528,221.4328568,-2.5336318,0.1086144,-4.457995
-7.7896551,27.1673659,9.8435602,221.9327052,-2.4713736,0.1287895,-13.0081706
-7.4308215,26.7466188,9.8411675,222.4325537,-2.3990871,0.1335286,-12.2956965
-7.0580091,26.3688239,9.8387748,222.9324021,-2.3255986,0.1446591,-11.5832223
-6.6782908,26.0378579,9.8363822,223.4322505,-2.2481071,0.1650174,-10.8707481
-6.2987394,25.7575977,9.8340687,223.932099,-2.1628417,0.1997379,-10.1582739
-5.9264275,25.5319199,9.8320605,224.4319474,-2.0643932,0.2583113,1.3804494
-5.481944,25.3322702,9.8300524,224.9317958,-1.9127618,0.3630091,4.3009132
-5.0231882,25.2148129,9.8280442,225.4316443,-1.7269799,0.4017194,4.431287
-4.5491668,25.1840998,9.826036,225.9314927,-1.5500684,0.3271176,4.5616609
-4.0365768,25.2325925,9.8249294,226.4313411,-1.4135144,0.2046364,3.2779978
-3.5622072,25.3284882,9.8238648,226.9311896,-1.3344467,0.1393116,2.1541921
-3.1310386,25.4459629,9.8228002,227.431038,-1.2763806,0.1225824,2.1810306
-2.6761067,25.5982551,9.8217356,227.9308864,-1.2197858,0.1145286,2.2078691
-2.2049398,25.7863105,9.820671,228.4307349,-1.1625066,0.112042,2.2347077
-1.7250665,26.0110753,9.8196064,228.9305833,-1.1028795,0.1135428,2.2615462
-1.2440152,26.2734954,9.8188302,229.4304318,-1.0395045,0.1181747,1.8653322
-0.7956723,26.5565134,9.8181198,229.9302802,-0.9757836,0.1193809,1.3907937
-0.3885801,26.8500449,9.8174093,230.4301286,-0.9165697,0.1172014,1.400565
0.003695,27.1698293,9.8166988,230.9299771,-0.857005,0.1187543,1.4103364
0.3765124,27.5131626,9.8159884,231.4298255,-0.795646,0.1239566,1.4201078
0.7252314,27.877341,9.8152779,231.9296739,-0.7310282,0.1329881,1.4298792
1.0452113,28.2596604,9.8145674,232.4295224,-0.6616016,0.1462472,1.4396506
1.3318114,28.6574168,9.8139749,232.9293708,-0.5856847,0.1642869,1.2470312
1.5921453,29.0892008,9.8134183,233.4292192,-0.4982377,0.1789944,1.0834796
1.8160653,29.5508501,9.8128617,233.9290677,-0.4043169,0.186786,1.0888863
1.991894,30.0226856,9.8123051,234.4289161,-0.3085623,0.1931574,1.0942929
2.1195968,30.5023911,9.8117484,234.9287645,-0.2114035,0.1978413,1.0996996
2.1991392,30.9876499,9.8111918,235.428613,-0.1133125,0.200632,1.1051062
2.2304864,31.4761457,9.8111797,235.9284614,-0.0147904,0.2014049,1.0274606
2.2135822,31.9659308,9.8123224,236.4283098,0.0834649,0.1953167,0.7325808
2.1496991,32.4556706,9.8134651,236.9281583,0.1739634,0.1711501,0.7349165
2.0437319,32.9418164,9.8146078,237.4280067,0.2533783,0.1483523,0.7372522
1.9010246,33.422154,9.8157505,237.9278552,0.322501,0.1279432,0.7395878
1.7269211,33.894469,9.8168932,238.4277036,0.3823376,0.1102117,0.7419235
1.5267654,34.3565473,9.8180359,238.927552,0.4339184,0.0950207,0.7442591
1.3059015,34.8061745,9.8213954,239.4274005,0.4781878,0.0820198,0.588746
1.0633597,35.252213,9.8247865,239.9272489,0.5169316,0.0704195,0.575257
0.8070827,35.6860033,9.8281775,240.4270973,0.5492173,0.0575158,0.5766379
0.5403453,36.1091383,9.8315686,240.9269458,0.5745449,0.0435997,0.5780187
0.2658915,36.5242348,9.8349597,241.4267942,0.5926338,0.0289991,0.5793995
-0.0135344,36.9339093,9.8383508,241.9266426,0.6033026,0.0139685,0.5807803
-0.2951883,37.3407785,9.8411489,242.4264911,0.6064453,-0.0012946,0.4452398
-0.579374,37.7513448,9.8438372,242.9263395,0.6043471,-0.0043246,0.4060242
-0.8633154,38.1634455,9.8465255,243.4261879,0.6023231,-0.0037636,0.4066939
-1.1462913,38.5758047,9.8492138,243.9260364,0.6005815,-0.003201,0.4073636
-1.4284147,38.9883352,9.851902,244.4258848,0.5991226,-0.0026366,0.4080334
-1.7097988,39.4009499,9.8545903,244.9257332,0.5979471,-0.0020704,0.4087031
-1.9905565,39.8135616,9.856657,245.4255817,0.5970555,-0.0015023,0.3205107
-2.2716624,40.2274083,9.8585488,245.9254301,0.5961832,-0.0024075,0.2851628
-2.5524138,40.6418101,9.8604405,246.4252786,0.5946023,-0.0039104,0.2854871
-2.8321391,41.0564423,9.8623323,246.925127,0.5922693,-0.0054194,0.2858114
-3.1105227,41.4715073,9.8642241,247.4249754,0.5891825,-0.0069345,0.2861357
-3.3872492,41.8872073,9.8661158,247.9248239,0.5853401,-0.0084556,0.2864599
-3.6620027,42.3037447,9.8675846,248.4246723,0.5807401,-0.0099827,0.2286724
-3.9352357,42.7224348,9.8689074,248.9245207,0.5757051,-0.0095193,0.2014235
-4.2066353,43.1426655,9.8702302,249.4243692,0.5712959,-0.0081069,0.2015833
-4.4761754,43.5637529,9.871553,249.9242176,0.5675974,-0.0066869,0.201743
-4.7441829,43.9855444,9.8728758,250.424066,0.5646118,-0.0052609,0.2019028
-5.0109851,44.407887,9.8741986,250.9239145,0.5623409,-0.0038302,0.2020625
-5.2769089,44.8306282,9.8752471,251.4237629,0.5607859,-0.0023962,0.162382
-5.5424859,45.25398,9.876194,251.9236113,0.5597645,-0.0020527,0.1427877
-5.8077038,45.6777289,9.877141,252.4234598,0.5586894,-0.0022487,0.1428672
-6.0724202,46.1017356,9.878088,252.9233082,0.5575163,-0.0024446,0.1429468
-6.3366006,46.5260372,9.8790349,253.4231566,0.5562455,-0.0026403,0.1430263
-6.6002109,46.9506708,9.8799819,253.9230051,0.5548771,-0.0028357,0.1431059
-6.8632166,47.3756737,9.880723,254.4228535,0.553411,-0.0030308,0.114855
-7.1255451,47.8009922,9.8813856,254.9227019,0.5519825,-0.0024167,0.1007432
-7.3873522,48.2266113,9.8820483,255.4225504,0.5510294,-0.0013981,0.1007825
-7.6488909,48.6524603,9.882711,255.9223988,0.5505852,-0.0003798,0.1008219
-7.91039,49.0784262,9.8833736,256.4222473,0.5506497,0.0006377,0.1008612
-8.1720783,49.5043958,9.8840363,256.9220957,0.5512226,0.0016541,0.1009006
-8.4341848,49.9302561,9.8845521,257.4219441,0.5523036,0.0026689,0.0811704
-8.6966118,50.3554323,9.8850096,257.9217926,0.5535732,0.0017665,0.0711233
-8.9593448,50.7802735,9.8854671,258.421641,0.553987,-0.0001092,0.0711428
-9.2221437,51.2052732,9.8859246,258.9214894,0.5534644,-0.0019818,0.0711624
-9.4846141,51.6306829,9.8863822,259.4213379,0.5520064,-0.0038509,0.0711819
-9.7463615,52.0567541,9.8868397,259.9211863,0.5496142,-0.0057163,0.0712014
-10.0069914,52.4837385,9.8871421,260.4210347,0.5462889,-0.0075775,0.0562653
-10.2656462,52.9110842,9.8873769,260.9208832,0.5422053,-0.0084125,0.0481538
-10.5223687,53.3392823,9.8876117,261.4207316,0.537936,-0.0086896,0.0481628
-10.7773691,53.7688237,9.8878465,261.92058,0.5335267,-0.0089637,0.0481717
-11.0305984,54.1997671,9.8880813,262.4204285,0.5289784,-0.0092345,0.0481806
-11.2820075,54.6321716,9.8883161,262.9202769,0.5242925,-0.0095019,0.0481895
-11.5315476,55.0660961,9.8885795,263.4201253,0.5194701,-0.0097656,0.0408265
-11.7784374,55.5003581,9.8888578,263.9199738,0.5142688,-0.0117032,0.0362431
-12.0225447,55.9356381,9.889136,264.4198222,0.5076859,-0.0146765,0.0362482
-12.2636481,56.3730435,9.8894143,264.9196707,0.4996151,-0.0176397,0.0362532
-12.5010763,56.8129075,9.8896925,265.4195191,0.4900595,-0.0205909,0.0362583
-12.7341581,57.2555633,9.8899707,265.9193675,0.4790232,-0.0235267,0.0362633
-12.9622223,57.7013443,9.8898401,266.419216,0.4665116,-0.0264415,0.0252945
-13.1836963,58.1486539,9.8894307,266.9190644,0.4529566,-0.0267035,0.0165466
-13.3987533,58.5979099,9.8890213,267.4189128,0.4401157,-0.0248571,0.0165476
-13.6085481,59.0504869,9.8886119,267.9187613,0.4281779,-0.0230052,0.0165487
-13.8134878,59.5062369,9.8882025,268.4186097,0.4171448,-0.0211538,0.0165497
-14.0139793,59.9650116,9.8877931,268.9184581,0.4070162,-0.0193078,0.0165508
-14.2104297,60.426663,9.8875679,269.4183066,0.3977905,-0.0174714,0.0134994
-14.4025011,60.8891054,9.8875516,269.918155,0.3901208,-0.0101007,0.0097664
-14.5917158,61.3510335,9.8875353,270.4180034,0.3885899,0.0039431,0.0097667
-14.7820782,61.8131679,9.887519,270.9178519,0.3940529,0.0179096,0.0097671
-14.9766892,62.2738581,9.8875027,271.4177003,0.4065008,0.0318746,0.0097674
-15.1786499,62.7314537,9.8874864,271.9175487,0.4259441,0.0458745,0.0097678
-15.3910611,63.1843042,9.8863312,272.4173972,0.4523944,0.0598752,-0.0164643
-15.6167747,63.6302937,9.8820953,272.9172456,0.4857362,0.0728844,-0.0816506
-15.8580345,64.0668977,9.8778594,273.4170941,0.5248265,0.0838865,-0.0816251
-16.1173573,64.4930295,9.8736235,273.9169425,0.569476,0.0951434,-0.0815995
-16.3966198,64.906393,9.8693876,274.4167909,0.6197683,0.1064491,-0.081574
-16.6976983,65.304692,9.8651516,274.9166394,0.6756954,0.1174599,-0.0815484
-17.0224695,65.6856305,9.8354617,275.4164878,0.7371106,0.1276877,-1.846217
-17.3762646,66.0502433,9.5368671,275.9163362,0.8042364,0.1331031,-16.8265872
-17.787342,66.4194697,9.2382725,276.4161847,0.8719447,0.1137173,-15.6438108
-18.214592,66.75723,8.9396779,276.9160331,0.9308837,0.1041764,-14.4610344
-18.6430993,67.0585429,8.6410833,277.4158815,0.9849962,0.1040854,-13.278258
-19.0579487,67.318427,8.3424886,277.91573,1.038295,0.116412,-12.0954816
-19.4442251,67.5319012,8.2056675,278.4155784,1.0960947,0.1517047,-3.4905569
-19.87086,67.7277148,8.3443992,278.9154268,1.2015845,0.3695054,6.325914
-20.3262465,67.839965,8.483131,279.4152753,1.5011707,0.9122243,6.6859505
-20.7576004,67.7798891,8.6218627,279.9151237,1.9048726,0.7631725,7.045987
-21.2394724,67.5236899,8.698507,280.4149721,2.1685464,0.2689621,3.2204479
-21.5940662,67.2593265,8.7625497,280.9148206,2.2402724,0.0817903,2.8322143
-21.964544,66.9589677,8.8265924,281.414669,2.2574069,-0.0003119,2.8842045
-22.3657672,66.6335093,8.890635,281.9145174,2.2425473,-0.0549403,2.9361947
-22.790534,66.3089857,8.9546777,282.4143659,2.1990523,-0.1091342,2.9881849
-23.2316425,66.0114311,9.0187203,282.9142143,2.1230835,-0.1811645,3.0401751
-23.6818908,65.7668799,9.0683164,283.4140628,2.0042299,-0.2919023,-0.7572182
-24.1862592,65.5841893,9.1120139,283.9139112,1.8299475,-0.3316361,-1.7867162
-24.6998923,65.4943607,9.1557114,284.4137596,1.6590014,-0.3193438,-1.7687336
-25.2015777,65.4892387,9.1994089,284.9136081,1.5054723,-0.2901237,-1.750751
-25.6843347,65.5539567,9.2431064,285.4134565,1.3724021,-0.2556687,-1.7327684
-26.1411823,65.673648,9.2813831,285.9133049,1.259202,-0.2242425,-0.7841676
-26.5907345,65.8448183,9.3116945,286.4131534,1.1549048,-0.2225436,0.3535571
-27.0308658,66.0697349,9.342006,286.9130018,1.0407957,-0.2350172,0.3543192
-27.4360223,66.3390698,9.3723174,287.4128502,0.9284471,-0.2224874,0.3550813
-27.8149239,66.654879,9.4026288,287.9126987,0.82624,-0.189268,0.3558434
-28.1762903,67.0192184,9.4253111,288.4125471,0.7400685,-0.1461574,1.8095455
-28.4860916,67.3815644,9.4447092,288.9123955,0.6757526,-0.1302294,2.2771698
-28.7738361,67.7641079,9.4641074,289.412244,0.6142741,-0.127353,2.3072488
-29.0468012,68.1783264,9.4835055,289.9120924,0.5509768,-0.1283618,2.3373278
-29.2993606,68.6215447,9.5029037,290.4119408,0.484557,-0.1324384,2.3674069
-29.525888,69.0910876,9.5218357,290.9117893,0.4138772,-0.1390087,2.2094675
-29.7181867,69.5769546,9.5353475,291.4116377,0.3393172,-0.1433351,1.5603564
-29.8682972,70.0552855,9.5488593,291.9114862,0.2694769,-0.1359399,1.5728625
-29.9860397,70.5458871,9.5623711,292.4113346,0.2018863,-0.1326009,1.5853687
-30.0706507,71.0434031,9.5758829,292.911183,0.1349766,-0.133169,1.5978749
-30.121367,71.5424775,9.5893946,293.4110315,0.0671875,-0.1377434,1.6103811
-30.1374251,72.0377538,9.6027247,293.9108799,-0.003103,-0.1466897,1.5018488
-30.1172493,72.5343567,9.6131031,294.4107283,-0.0790903,-0.1574447,1.1975983
-30.0559214,73.0438075,9.6234815,294.9105768,-0.1607809,-0.1605218,1.2043262
-29.9551596,73.5374518,9.6338599,295.4104252,-0.2420029,-0.1614649,1.2110542
-29.8168285,74.0147629,9.6442383,295.9102736,-0.3220792,-0.160401,1.2177821
-29.6427927,74.4752139,9.6546166,296.4101221,-0.4004306,-0.1575956,1.2245101
-29.434917,74.9182778,9.6641939,296.9099705,-0.4766011,-0.1534057,0.9470413
-29.1920501,75.3480581,9.6729763,297.4098189,-0.5522498,-0.154273,0.8653863
-28.9161953,75.7594816,9.6817587,297.9096674,-0.6291967,-0.1561929,0.8686875
-28.6084559,76.1494325,9.6905411,298.4095158,-0.7070972,-0.1571986,0.8719888
-28.269169,76.5162706,9.6993236,298.9093642,-0.785699,-0.157136,0.8752901
-27.8986715,76.8583557,9.7079044,299.4092127,-0.8646951,-0.1558874,0.7768882
-27.5054486,77.1681492,9.7150665,299.9090611,-0.9419617,-0.1507217,0.5808588
-27.1007573,77.440803,9.7222285,300.4089096,-1.0130835,-0.1410071,0.5822941
-26.672523,77.6880146,9.7293906,300.908758,-1.0807483,-0.1329173,0.5837293
-26.2234939,77.9090094,9.7365526,301.4086064,-1.1455901,-0.1264403,0.5851645
-25.756418,78.1030125,9.7437147,301.9084549,-1.2082389,-0.1215201,0.5865997
-25.2740434,78.2692493,9.749853,302.4083033,-1.2693107,-0.1180844,0.5069194
-24.7863604,78.4052328,9.7547924,302.9081517,-1.3277964,-0.110982,0.44861
-24.2949621,78.5129968,9.7597318,303.4080002,-1.3812644,-0.1018532,0.4494423
-23.7980526,78.5955015,9.7646712,303.9078486,-1.4306363,-0.0944376,0.4502746
-23.2990019,78.6541322,9.7696106,304.407697,-1.4765761,-0.0886607,0.4511069
-22.8011802,78.6902739,9.77455,304.9075455,-1.5197225,-0.0844664,0.4519392
-22.3079575,78.7053118,9.7790148,305.4073939,-1.560695,-0.0818456,0.3841794
-21.7971276,78.6997601,9.7831575,305.9072423,-1.6029811,-0.0853424,0.3507725
-21.2843372,78.6717202,9.7873003,306.4070908,-1.648399,-0.0915835,0.3512706
-20.7829162,78.6207919,9.791443,306.9069392,-1.6961791,-0.0980515,0.3517688
-20.293338,78.5466988,9.7955857,307.4067876,-1.7463591,-0.1046405,0.352267
-19.8160758,78.4491649,9.7996495,307.9066361,-1.7989384,-0.1112102,0.3346775
-19.3473119,78.3266646,9.8030353,308.4064845,-1.8543914,-0.1175678,0.259437
-18.8740736,78.1733631,9.8064211,308.906333,-1.9141243,-0.12208,0.2597058
-18.4133596,77.9926918,9.8098069,309.4061814,-1.9750392,-0.1235336,0.2599746
-17.9635304,77.7837698,9.8131927,309.9060298,-2.0360146,-0.1217807,0.2602435
-17.5229465,77.5457164,9.8165786,310.4058783,-2.0959309,-0.1170162,0.2605123
-17.0899683,77.2776511,9.8192181,310.9057267,-2.1537615,-0.1097338,0.1867656
-16.6954965,77.0028213,9.8217497,311.4055751,-2.2040306,-0.0995872,0.1846635
-16.3080365,76.7040536,9.8242812,311.9054236,-2.2505919,-0.09101,0.1847982
-15.9276302,76.3824413,9.8268128,312.405272,-2.2940966,-0.0838929,0.1849328
-15.5553044,76.0397273,9.8293444,312.9051204,-2.3350228,-0.0780609,0.1850675
-15.1920862,75.6776543,9.8318778,313.4049689,-2.3738067,-0.0733623,0.175683
-14.8448542,75.3045011,9.8344184,313.9048173,-2.410092,-0.0678178,0.154197
-14.5206896,74.931527,9.8369591,314.4046657,-2.4413583,-0.0588454,0.1542902
-14.2052823,74.5464725,9.8394997,314.9045142,-2.4685494,-0.0505201,0.1543834
-13.8979216,74.1513047,9.8420403,315.4043626,-2.4918774,-0.0427673,0.1544766
