 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-61.1262471,46.3249245,7.5149958,144.4561978,-1.7138999,-0.1552009,5.4104556
-60.6177699,46.2293245,7.866637,144.9560462,-1.8020645,-0.1863303,5.6578337
-60.1175071,46.0839217,8.2182782,145.4558946,-1.9083643,-0.2221581,4.1423019
-59.6551216,45.8909299,8.4664717,145.9557431,-2.0240117,-0.2232956,2.8847743
-59.2281237,45.6546241,8.6351052,146.4555915,-2.1262348,-0.1955266,2.9416661
-58.820871,45.3750985,8.8037388,146.9554399,-2.2162232,-0.1691772,2.9985579
-58.4336499,45.0582776,8.9723724,147.4552884,-2.2948926,-0.1458382,3.0554497
-58.0667465,44.7100855,9.1410059,147.9551368,-2.3635061,-0.1260283,3.1123415
-57.7204472,44.3364464,9.3096395,148.4549853,-2.4234074,-0.1096639,3.0540429
-57.3952093,43.9435027,9.4721964,148.9548337,-2.4758447,-0.0963008,1.9188386
-57.092155,43.5385881,9.5729181,149.4546821,-2.5212198,-0.0830583,1.9391345
-56.8072834,43.122693,9.6736399,149.9545306,-2.5597177,-0.0696545,1.9594304
-56.5381054,42.6985494,9.7743616,150.454379,-2.5913447,-0.0562541,1.9797263
-56.2821322,42.2688893,9.8750833,150.9542274,-2.616137,-0.0428733,2.0000222
-56.0368747,41.8364447,9.9758051,151.4540759,-2.6341151,-0.0294057,2.0203181
-55.799844,41.4039479,10.0765268,151.9539243,-2.6452471,-0.0156451,1.6509808
-55.5615907,40.9609197,10.1580939,152.4537727,-2.6505441,-0.0084228,1.3733342
-55.3227288,40.512119,10.2254482,152.9536212,-2.6542676,-0.0061942,1.3824101
-55.0876632,40.0670988,10.2928024,153.4534696,-2.6567928,-0.0038133,1.3914861
-54.8555085,39.6255514,10.3601567,153.953318,-2.6580747,-0.0013027,1.400562
-54.625379,39.187169,10.4275109,154.4531665,-2.6580769,0.0013118,1.4096379
-54.3963891,38.7516441,10.4948651,154.9530149,-2.6567728,0.0040009,1.2446551
-54.1648547,38.3133783,10.553979,155.4528633,-2.6541893,0.005915,0.9767915
-53.928551,37.8692262,10.60014,155.9527118,-2.6510533,0.0065526,0.9810544
